dr7objid,ra,dec,length_avg,length_stdev,width_avg,width_stdev,length_scaled,bar_meas,gz2id,kind,z,abs_mag,color(g-r),galaxyid,mass,Mr,Redshift
588017977286131833,195.77426,38.31447100000001,9.0134231,1.4595588,2.8040674,0.76829201,0.35895997,5,12972.0,AGN non-Liner,0.0442574,-20.7780647,0.6294568,350735.0,10.405809,-21.657263,0.0442574
588017977288425658,202.27347,37.611761,14.642498000000002,2.3161116,3.1864399,0.30513762,0.54557816,5,21696.0,Unclassifiable,0.0528016,-20.8925858,0.9000142,350804.0,10.659703,-21.70478,0.0528016
588017977288884238,203.54861,37.325197,4.2544489,0.5896109,1.5449093,0.26918590000000003,0.34748558,3,16161.0,Composite,0.0346466,-20.0943527,0.536851,350833.0,10.032031,-20.93935,0.0346466
588017977801048112,136.09513,27.953003,2.4221627,1.1563472,0.49347815,0.2183304,0.38259068,3,2312.0,unmatched,0.00998307,,,,,-19.430363,0.00998307
588017977801834540,137.87871,28.826588,6.8730550999999975,2.0069212,1.1723426,0.27787024,0.32868111,3,2386.0,Composite,0.03393909999999998,-21.3733292,0.7343162,465709.0,10.722467,-22.156961,0.03393909999999999
588017977802227763,138.76471999999998,29.269975,5.8083434,0.63342276,1.9648349,0.89756759,0.3654476,5,3412.0,AGN non-Liner,0.0210842,-19.9842548,0.8551356,465737.0,10.242358,-20.854336,0.0210842
588017977819070535,184.20568,39.187866,5.2283936,0.95946077,1.3241971,0.67860704,0.41557475,3,9232.0,SF,0.0231801,-19.5643005,0.7061075,351961.0,9.947032,-20.427505,0.0231801
588017977825558716,203.21385,37.732173,14.703377,1.4657637,3.1273246,1.0339974,0.6619832,5,81607.0,Composite,0.0558207,-20.0591965,0.58814,352169.0,10.073101,-20.911629,0.0558207
588017977830342894,216.28359,34.857933,10.411849,1.0368157,1.8735529,0.8808756999999999,0.65911794,3,89825.0,AGN non-Liner,0.054345000000000004,-19.9072762,0.9077142,352355.0,10.307934,-20.773323,0.054345000000000004
588017977832702082,222.41815,32.96931,5.9533846,0.73463422,1.3493751,0.56989465,0.53920549,3,13469.0,Unclassifiable,0.030321800000000006,-19.9849586,0.8806659,352443.0,10.276424,-20.771887,0.030321800000000003
588017977840697700,240.80932,24.373223,11.28129,0.48166606,3.1885936000000004,1.8227556,0.40019722,5,12964.0,Unclassifiable,0.0465578,-20.8825016,0.7878928000000001,352779.0,10.576889,-21.777256,0.0465578
588017978335035691,129.49545,25.048788,5.9650094000000005,1.0891521999999998,1.5034493999999998,0.40047074,0.62630536,4,35686.0,Low S/N Liner,0.0279926,-19.0330467,0.893877,435993.0,9.932817,-19.901678,0.0279926
588017978343620709,149.54498999999996,34.003553000000004,10.343429,1.6557673,1.4784127,0.05626959,0.48704979,4,13350.0,Composite,0.0379527,-20.4073963,0.7085759,352985.0,10.298833,-21.28288,0.0379527
588017978349781125,166.28386,38.131439,8.3177545,1.0409469,1.3746976,0.55695317,0.46514962,5,12237.0,SF,0.0298164,-19.9205894,0.8214608,353265.0,10.206316000000001,-20.7972,0.0298164
588017978358169738,190.84635,39.441974,4.5901684000000005,0.57174068,1.1374312,0.21128948,0.31151286,3,49706.0,SF,0.039884300000000004,-19.6111012,0.4429776,353524.0,9.7659,-20.475624,0.039884300000000004
588017978367148044,216.17557,35.26717100000001,3.4816556000000003,0.55003371,0.78087116,0.14752574,0.45360927,5,3055.0,unmatched,0.0100153,,,,,-19.284143,0.0100153
588017978379338056,244.69632,22.581568,4.6282485,1.2503499,1.3967132,0.59742568,0.33917733,4,77141.0,SF,0.031923900000000005,-18.8000145,0.3768076,354615.0,9.381772,-19.637604,0.031923900000000005
588017978875248794,136.69831000000002,29.219538,9.9045262,0.6218675,2.0549706000000003,1.1851588,0.64320247,4,44382.0,SF,0.0482842,-20.0915031,0.7631535,436606.0,10.253066,-20.999577,0.0482842
588017978875904176,138.17325,30.014981,4.6195998,1.3796267,1.7088503000000002,0.75333589,0.4345534,3,74864.0,SF,0.023316299999999998,-18.228700600000003,0.7994406999999999,436628.0,9.511866,-18.954521,0.023316299999999998
588017978886389775,165.43822,38.463222,3.3751666,0.70287502,1.0137868,0.11493389,0.22989249,3,50773.0,SF,0.0284675,-18.827734,0.3278981,355017.0,9.371578,-19.697065,0.0284675
588017978893664322,186.90856,40.16048,9.8251503,1.140711,3.4554036,1.0966011999999998,0.42175737,4,4623.0,Composite,0.0370914,-21.1598053,0.5484477,355262.0,10.511517999999999,-21.947457999999997,0.0370914
588017978893664358,186.75992,40.112826,7.697257,0.46136501,3.2505222000000003,1.0471098,0.32368194,3,40038.0,Composite,0.058492599999999985,-20.5860195,0.6640772,355263.0,10.368373,-21.520248000000002,0.05849259999999999
588017978895630464,192.70498,39.810484,4.0406233999999985,0.49702171,1.0580949,0.27962401,0.23143078,3,36023.0,SF,0.0344079,-19.5263329,0.3949716,355338.0,9.681460000000001,-20.357431,0.0344079
588017978896482485,195.29579,39.744469,10.829217,2.0578907,2.7513644,0.84045156,0.47832027,4,5924.0,Low S/N Liner,0.0369981,-20.9723053,0.9693734,355387.0,10.753816,-21.76751,0.0369981
588017978902970415,213.61345,36.404498,7.239371799999999,1.2554424,1.5187369,0.33982957,0.35033134,4,2060.0,AGN non-Liner,0.027429200000000004,-20.882143,0.7936295999999999,355699.0,10.553416,-21.759295,0.027429200000000004
588017978903822541,215.99935,35.917586,8.6614165,1.9527383000000005,1.540431,0.48499083,0.38651543,4,45614.0,Unclassifiable,0.0589116,-20.5949917,0.9531776,355743.0,10.573058,-21.428593,0.0589116
588017978908541088,227.9014,31.713141,10.774337,0.78235642,2.0721445,0.5584375,0.4830823,3,42070.0,SF,0.0469537,-20.074167300000006,0.6227965999999999,355915.0,10.095403,-20.959637,0.0469537
588017978911817773,235.49682,28.240340000000003,5.437720099999999,1.0729358999999998,0.95317525,0.20853099,0.25855493,5,22850.0,SF,0.0326106,-19.719396600000003,0.5008447,356164.0,9.884534,-20.5615,0.0326106
588017978915225966,242.89869,24.076612,6.8731461,0.71606007,1.9565256,0.69487361,0.51904803,6,16455.0,low S/N SF,0.0314256,-19.9302959,0.9051802,356355.0,10.258913,-20.71538,0.0314256
588017978917913061,248.41657,20.714532,9.9844669,1.4368716,2.1470203,1.5521401,0.32715765,5,14348.0,Unclassifiable,0.056916499999999995,-21.2476845,0.8780899,356496.0,10.78099,-22.165229999999998,0.056916499999999995
588017979416379500,146.72941,34.011267,8.4090321,0.40465261,3.3191817,0.95165615,0.73670099,3,28643.0,Composite,0.038739300000000004,-20.026472100000003,0.5745203000000001,356539.0,10.064378,-20.810081,0.038739300000000004
588017979421229153,159.47243,37.778924,13.667676,1.5737052,1.9624492,1.3512001,0.53503513,4,68004.0,SF,0.0556529,-20.1034832,0.6220165,356725.0,10.134742,-20.995801999999998,0.0556529
588017979428700168,181.24711,40.386893,11.59608,3.9866815,2.5252825,0.79229507,0.55391433,4,12520.0,Composite,0.0521938,-21.2485981,0.7855766,357005.0,10.719119000000001,-22.069670000000002,0.0521938
588017979434139784,197.65102,39.78397,6.8625647,1.3337085,2.1771172,0.80205831,0.31073939,3,12942.0,Composite,0.047396600000000004,-20.9252205,0.6562869,357230.0,10.496487,-21.810038,0.047396600000000004
588017979436761107,205.16652,38.794089,6.7304685,1.1896738000000002,1.8792713,0.82853274,0.29355499,5,458.0,AGN non-Liner,0.019761,-20.9704857,0.8733456,357346.0,10.656203999999999,-21.840115,0.019761
588017979437678616,207.72589,38.274799,3.3077031000000003,0.41700453,1.1125201,0.15074272,0.28752036,3,5692.0,SF,0.0113646,-18.3281651,0.22325370000000005,357398.0,9.067721,-19.154295,0.0113646
588017979440889961,216.65725,36.031786,8.0626655,0.8041775999999999,1.1908237,0.1191172,0.57829307,3,19096.0,SF,0.0284998,-19.5219364,0.8284205,357478.0,10.048063,-20.38674,0.0284998
588017979448754331,235.9889,28.524013,5.0297808,0.4470576,1.5246358,0.51335671,0.48488886,4,16750.0,AGN non-Liner,0.0322818,-19.9863167,0.5938779000000001,380670.0,10.071697,-20.770725,0.0322818
588017979956002909,153.69118999999995,36.6865,6.9922185,1.7668502,1.9862108,1.2903005,0.40356165,4,160674.0,SF,0.05133530000000002,-19.3001747,0.4403616,358126.0,9.617059,-20.152065,0.05133530000000001
588017979958034609,159.23169,38.05597,14.934578,2.0863722,4.3372207000000005,1.0822336,0.44346868,5,7757.0,AGN non-Liner,0.0507131,-21.3590965,0.7856076999999999,358251.0,10.775996000000001,-22.320406,0.0507131
588017979959803937,164.2675,39.162735,4.6332555,1.2390032,1.0743902,0.9564543,0.30146656,3,63408.0,SF,0.030144099999999997,-18.8219967,0.3744688,358332.0,9.365108,-19.654757999999998,0.030144099999999997
588017979959803993,164.32987,39.025064,10.864471,2.4509997,4.231076,2.7608752999999995,0.55347647,3,32538.0,Composite,0.057862000000000004,-20.8209553,0.6717684,358333.0,10.45185,-21.624308,0.057862000000000004
588017979966947360,185.41322,40.848929,10.783257,1.9372936,2.3218147,0.75561731,0.37560472,6,863.0,Composite,0.0229926,-21.000927,0.6537963999999999,358570.0,10.535636,-21.867432,0.0229926
588017979968127072,189.02424,40.827032,6.1964672,1.5292173999999998,1.1635713,0.51703865,0.35016013,4,27199.0,Composite,0.0374716,-19.9760036,0.7424778000000001,358625.0,10.168705000000001,-20.765257000000002,0.0374716
588017979976974412,214.64209,37.024436,7.0951005999999985,0.70277764,2.4227721,0.82258474,0.40236714,5,7323.0,Unclassifiable,0.032817,-20.5637836,0.9323958,359000.0,10.549241,-21.362898,0.032817
588017990150914168,199.83486,8.762117800000002,13.019939,1.2645343,2.6089826,1.1547438,0.56296732,5,16100.0,SF,0.0455772,-20.6866188,0.6070445,359650.0,10.356016,-21.576448000000003,0.0455772
588017990694993993,216.50966,8.111241099999999,9.0777155,1.6497977,2.6695566000000004,0.70544944,1.1602558,4,8494.0,low S/N SF,0.025971699999999997,-19.9338207,0.9723039,360709.0,10.344009,-20.73753,0.025971699999999997
588017990700695780,229.49294,6.745949799999999,7.5079467000000015,0.91184029,0.39854915,2.8286461,0.41766159,3,18942.0,Low S/N Liner,0.034863,-20.0579472,0.9100292,367553.0,10.310758,-20.85021,0.034863
588017990702661865,233.96623,6.0580526,13.395135,0.73074116,2.4250497,0.71465949,0.51005723,4,5533.0,AGN non-Liner,0.038492900000000004,-21.0309505,0.821622,374757.0,10.67665,-21.908695,0.038492900000000004
588017990703317218,235.45978,5.8537380999999975,9.8920796,1.9425074,2.484566,1.2186038,0.32300411,5,11135.0,SF,0.0400101,-20.63344,0.6867723000000001,374786.0,10.415442,-21.539185999999997,0.0400101
588017990706463283,242.6826,4.7650275,8.8365317,1.9708556,2.9628472,1.212119,0.64666198,4,59940.0,Unclassifiable,0.0396245,-19.4504299,0.8519504999999999,374338.0,10.033,-20.323797,0.0396245
588017991221116981,191.69307,9.850553199999998,21.730061,1.6896765,4.1053702,0.33096667,0.90907085,5,2658.0,AGN non-Liner,0.0238496,-20.502653100000003,0.8372377000000001,361111.0,10.518037,-21.297615,0.0238496
588017991222689818,195.27092,9.7568005,11.666717,2.3547943,4.8309726,1.8985937,0.78998419,3,7468.0,AGN non-Liner,0.027494099999999997,-20.1747017,0.8181149999999999,361176.0,10.296733,-20.949054999999998,0.027494099999999997
588017991223869459,197.99899,9.653182800000002,10.568564,1.4168348999999998,2.837662,1.6932035,0.56790837,3,27383.0,Composite,0.049668800000000006,-20.6037788,0.6710691,361221.0,10.398569,-21.400484,0.049668800000000006
588017991224197147,198.80583,9.5413708,8.0523094,1.6945042,2.2008867000000003,1.6811131999999998,0.33144475,4,23781.0,Composite,0.044387800000000005,-20.0683594,0.5817905,455358.0,10.094338,-21.260422,0.044387800000000005
588017991234420930,222.35496,7.8460592,6.564744900000001,1.872998,0.94851294,0.41022668,0.41021909,3,91532.0,SF,0.049644,-19.6647034,0.408899,361620.0,9.766834,-20.536661,0.049644
588017991237369969,229.13567,7.038309,9.590381,1.4934097,1.8136004,0.52706354,0.66249024,4,43104.0,Unclassifiable,0.039476800000000006,-19.6508675,0.8593323,361807.0,10.135829,-20.547455,0.039476800000000006
588017991237370126,229.07975,7.1623440999999985,13.36259,1.9008709,2.8905127,1.1680697,0.4864474,6,5175.0,Low S/N Liner,0.036073,-20.9207649,0.8120376,361815.0,10.607036,-21.808770000000003,0.036073
588017991240646982,236.60127000000003,6.1528714,10.792835,0.90154876,2.1221209,0.77302727,0.59304038,3,35052.0,Unclassifiable,0.0501778,-20.431673,0.9509408,362070.0,10.506947,-21.244184,0.0501778
588017991766245536,210.77977,9.3630463,6.7375538,1.4905873,2.0562941,0.67852606,0.45152702,3,3279.0,SF,0.019982,-19.9287968,0.8716444,362670.0,10.216722,-20.7694,0.019982
588017991771685063,223.34339,8.205869999999999,5.4672583,1.1662919,1.1343736999999998,0.40996206,0.33386369,4,5311.0,AGN non-Liner,0.028720999999999997,-20.4923592,0.8504815,362858.0,10.446576,-21.272741,0.028720999999999997
588017991774306653,229.34473,7.4508077,9.3929946,1.6672231,1.6333606,0.92048945,0.59752851,5,39666.0,low S/N SF,0.036777300000000006,-19.6627617,0.9259011,363090.0,10.185838,-20.439783,0.036777300000000006
588017991776665830,234.68997,6.9048405,19.506744,2.8807144,3.944445200000001,1.1759735,0.67219245,4,3749.0,AGN non-Liner,0.0334503,-20.9897594,0.904026,347533.0,10.688102,-21.834667,0.0334503
588017992296169539,194.67515,10.616515,8.9243663,1.5627394,2.2983967,0.15706734,0.32752804,4,4561.0,Low S/N Liner,0.0360598,-21.1114311,0.5370905,363460.0,10.476092999999999,-21.904896,0.0360598
588017992299642922,202.74999,10.255945,13.55553,2.1102326,2.4123569,0.20268565,0.5981982,4,22065.0,SF,0.054182400000000006,-20.9430141,0.8565344000000001,363570.0,10.675343,-21.753134,0.054182400000000006
588017992302526501,209.45596,9.8733777,9.0702213,1.0424894,1.9222499,0.38822807,0.43106471,5,1611.0,Composite,0.0227548,-20.5972004,0.7515139,363703.0,10.415363000000001,-21.483694,0.0227548
588017992303313123,211.32397000000003,9.6372183,5.3081974,0.54020071,1.1420268,0.37839164,0.33212745,5,19930.0,SF,0.0233112,-19.048502,0.5332408000000001,363755.0,9.629679,-19.921026,0.0233112
588017992306327833,218.29836,9.2088794,11.668143,1.2694147,2.3558959,0.76355751,0.49234104,5,18342.0,AGN non-Liner,0.053581399999999994,-20.9413719,0.8381771000000001,363886.0,10.629059,-21.864437,0.053581399999999994
588017992309211351,224.81364,8.4891572,9.7376687,1.7415662,2.5623968999999995,1.2301924,0.50880429,4,21847.0,Composite,0.0501816,-20.6771927,0.8227511999999999,347329.0,10.543558,-21.595436,0.0501816
588017992310063276,226.76948,8.2728796,7.370602499999999,2.5049985,2.2443005,1.2773274,0.38731454,5,169560.0,SF,0.04523630000000002,-19.0318336,0.304424,347391.0,9.3854,-19.8814,0.04523630000000001
588017992311505080,230.07387000000003,7.734584799999999,11.423073,2.6498906000000004,3.4073662,2.2002961,0.65332923,3,37714.0,Unclassifiable,0.0482741,-20.2900467,0.9007334,347482.0,10.40665,-21.105762,0.0482741
588017992312422673,232.22539,7.591227799999999,6.8991435,1.2491354,2.4857642,1.5848125,0.26510314,6,9279.0,Low S/N Liner,0.0432866,-21.0203896,0.8820875,364044.0,10.726106,-21.837353,0.0432866
588017992835530890,200.52323,10.708233,6.5409373,0.46234443,1.6992957999999998,0.8074442,0.40796958,5,9831.0,SF,0.0224127,-19.455160100000004,0.6414406,364409.0,9.884447,-20.302973,0.0224127
588017992841035819,213.24399,9.9211009,4.8847427,0.93558349,1.317995,0.57231531,0.30823007,5,5583.0,SF,0.023596400000000003,-19.9184532,0.6579503000000001,347273.0,10.060477,-20.801825,0.023596400000000003
588018054575685784,212.95667000000003,47.966352,1.6532471999999998,0.41296849,0.31010962,0.048473198,0.31790923,3,19767.0,unmatched,0.00710293,,,,,-17.283329000000002,0.00710293
588018055120093240,234.01534,39.83149,4.4432127,0.72283042,0.93922289,0.62068081,0.54286494,3,2391.0,unmatched,0.0142969,,,,,-20.223413,0.0142969
588018055124746527,244.23445,32.943918,11.601994,0.94558802,3.357667,1.3451329,0.58376139,5,6180.0,Low S/N Liner,0.0311782,-20.5621624,0.9881808,376364.0,10.613303,-21.357779,0.0311782
588018055129399504,252.82597,25.44804,6.7205674,1.2743858,1.9645967,0.99018573,0.38513418,4,29007.0,Low S/N Liner,0.0351295,-19.8000374,0.4863068,376563.0,9.895643,-20.584757,0.0351295
588018055661420586,244.21602,33.664436,6.2000653,1.1096898000000002,1.3924131000000002,0.54878951,0.35665630000000004,5,14451.0,SF,0.0312149,-20.0230579,0.7527477,377275.0,10.18029,-20.787807,0.0312149
588018055665746100,252.33514,26.612219,8.6184105,1.4216462,3.4170291,1.5328473,0.55844097,5,55208.0,Low S/N Liner,0.0548352,-20.2926579,0.9796905,377444.0,10.490554,-21.11223,0.0548352
588018056183611584,204.63253,51.163851,3.716961,0.50185887,0.99826504,0.32473899,0.32520369,3,19400.0,Composite,0.029297399999999998,-19.593586,0.5611345999999999,377666.0,9.830296,-20.434051999999998,0.029297399999999998
588018056193179777,233.05435,41.355036,3.4826741,0.71061104,0.6288123999999999,0.14339232,0.23295881,3,65649.0,SF,0.0326489,-18.9602604,0.1420619,377944.0,9.244744,-19.804451,0.0326489
588018056196128799,239.95301,37.202314,11.949419,2.7515376,2.11642,0.62581688,0.74994312,5,14864.0,Composite,0.0308657,-19.8961716,0.6907681999999999,378025.0,10.076564,-20.747904000000002,0.0308657
588018056202551350,252.49865,27.07475800000001,20.576617,2.4129641,6.066942900000001,1.8893542,0.66477026,3,7570.0,AGN non-Liner,0.045862,-21.3107491,0.8323292,378244.0,10.8513,-22.101955,0.045862
588018056203206872,253.59128,25.871616,6.7233113,1.1310884,2.2545691000000003,0.93306349,0.43942414,4,14868.0,Composite,0.034705,-20.1274815,0.7337710999999999,378278.0,10.2168,-21.02156,0.034705
588018056733720642,241.89255,36.484036,11.340554,1.6945654,2.0833126,0.59516938,0.59666872,6,12681.0,AGN non-Liner,0.029851299999999997,-19.8914146,0.6385685000000001,378874.0,10.041033,-20.774467,0.029851299999999997
588018056734835058,244.11918,34.653338,4.968464900000002,0.64057077,1.2849837,0.41737857,0.29626402,4,13792.0,AGN non-Liner,0.029058799999999996,-19.7770119,0.7469059,378928.0,10.090389,-20.654934,0.029058799999999996
588018057259712649,213.01014,50.137092,9.0742825,1.1890822,2.0442591,1.2014454,0.53013775,4,49231.0,Low S/N Liner,0.048785699999999994,-20.1214485,0.9266734,379412.0,10.366914,-20.936329,0.048785699999999994
588018089467183113,232.91195,35.280465,9.1773469,0.96568005,1.7989841,0.31182962,0.43789267,4,10770.0,AGN non-Liner,0.0369291,-20.5882893,0.7895211999999999,385066.0,10.457936,-21.372608,0.0369291
588018089471705258,242.97292,29.1772,13.287216,0.89747303,3.9982782,1.7154398999999998,0.37333972,5,9175.0,SF,0.050942900000000006,-21.4151688,0.7485434,385268.0,10.752391000000001,-22.219744,0.050942900000000006
588018089471901971,243.19835,28.868322,7.816592999999999,1.6694569,2.1205458,1.8683241,0.41440527,3,155617.0,SF,0.0507397,-19.3046322,0.3535183,385279.0,9.556967,-20.161814,0.0507397
588018089471967641,243.47688,28.780378,7.565129700000001,1.5886018,1.668678,0.89172755,0.66757046,3,26891.0,SF,0.0312607,-19.4930706,0.7447199000000001,385285.0,9.958269,-20.356253,0.0312607
588018090007331000,240.55504,31.213735,5.5911958,0.77705358,1.3342247,0.54332728,0.45423582,4,94241.0,Composite,0.0550644,-19.834156,0.5897047,385633.0,10.023041000000001,-20.738497,0.0550644
588018090007724350,241.45276,30.717052,9.697887,1.1881989,2.4532379,1.3393729,0.43893138,5,30972.0,AGN non-Liner,0.05528240000000001,-20.6504688,0.7551374,385651.0,10.479626,-21.563554999999997,0.05528240000000001
588018090008969227,243.88251,28.928614000000003,8.9983196,0.64296979,1.4423431999999998,0.44935484,0.62608493,5,26128.0,unmatched,0.0327991,,,,,-20.482976999999998,0.0327991
588018090009034923,244.18924,28.863318,16.872287,1.6657323,3.5451864,1.3900058000000002,0.73190345,4,17367.0,Low S/N Liner,0.0531276,-21.0496273,0.9600961,385753.0,10.78647,-21.8772,0.0531276
588018090010870162,247.68842,26.095264,12.577669,0.85416468,2.4591299,0.1524934,0.44364445,3,6248.0,Low S/N Liner,0.0477281,-21.413887,0.866152,385823.0,10.828424,-22.317439999999998,0.0477281
588018090012639397,251.01765,23.39774,7.042708,0.7481651,1.4207508,0.25605592,0.25935587,6,8423.0,Low S/N Liner,0.031889799999999996,-20.3352032,0.5893982,385875.0,10.211394,-21.217980999999998,0.031889799999999996
588018090544005158,240.47507,31.892049,11.653267,0.99574621,2.9448221,0.78492991,0.43146579,5,11776.0,AGN non-Liner,0.0449914,-20.836486800000007,0.7631100000000001,386126.0,10.48357,-21.79058,0.0449914
588018090544005345,240.45183,31.90940100000001,19.039391,2.5280265,3.2589365000000003,1.004583,0.78240864,4,19299.0,SF,0.0485254,-20.6724281,0.7116503000000001,386127.0,10.418874,-21.602793,0.0485254
588018090544791866,242.05252,30.739744,7.4969369000000015,1.6894499,1.7726301,0.97553586,0.48984102,6,113672.0,low S/N SF,0.0540217,-19.638586,0.8362218000000001,386175.0,10.108783,-20.551962,0.0540217
588018090545381436,243.31337,29.923517,7.8926095,0.69337435,1.3235355,0.24852991,0.76437901,5,21397.0,Composite,0.030688099999999996,-19.6894741,0.9198776,386220.0,10.178158999999999,-20.478285,0.030688099999999996
588018090548527399,249.43233,25.254153,20.52841,1.7378179,4.789497,0.99669109,0.41454149,5,23967.0,SF,0.059449800000000004,-20.9765244,0.6935028,386394.0,10.551287,-21.925259,0.059449800000000004
588018090548592884,249.5904,25.186545,10.126202,2.4885461,3.1968306,1.6243131000000002,0.53132928,6,50032.0,Unclassifiable,0.057485800000000004,-20.3774109,0.8851505999999999,386399.0,10.427116999999999,-21.315363,0.057485800000000004
588018090548920500,250.3544,24.708551,10.884158,1.9994662,2.8854905,0.76839669,0.948692,4,21916.0,Unclassifiable,0.045395599999999994,-20.5332088,0.9455929,386408.0,10.553957,-21.349012,0.045395599999999994
588018090549248077,250.95236,24.242349,13.414754,0.65213678,1.8446523,0.94466685,0.58923505,3,6183.0,AGN non-Liner,0.0350826,-20.7352676,0.822902,386420.0,10.516982,-21.626616000000002,0.0350826
588018090550034683,252.35044,22.941426,12.159465,1.6196271999999998,3.0332298,0.78895264,0.45410096,4,7289.0,Low S/N Liner,0.044370099999999996,-21.1585464,0.7198783000000001,386448.0,10.630524000000001,-22.059444,0.044370099999999996
588018091079630903,238.06915,33.941572,13.326075,4.0158969,3.6199061,1.3045208,0.49798041,5,14151.0,Unclassifiable,0.0490164,-21.0216217,0.8877978000000001,386632.0,10.69444,-21.83034,0.0490164
588018252690817056,251.79171,26.176597,7.883040400000001,0.82367868,1.5897111000000002,0.38939309,0.52352006,4,24893.0,AGN non-Liner,0.0341067,-19.7763309,0.5674368000000001,394374.0,9.923182,-20.629620000000003,0.0341067
588018253223362816,244.01655,33.36068,2.4670818,0.97048536,0.72068356,0.41221426,0.23248529,3,58877.0,low S/N SF,0.031225299999999998,-18.9274387,0.7640437,391664.0,9.756354,-19.783023999999997,0.031225299999999998
588018253224018046,245.34665,32.349017,14.968482,1.7196261000000002,3.600935,1.5827575,0.60563752,4,9975.0,AGN non-Liner,0.0346596,-20.4155293,0.6767403000000001,494727.0,10.284844,-21.28248,0.0346596
588018253228408956,253.30996,25.133117,9.849389,2.1522141,1.6162597,0.66645404,0.53326361,4,12077.0,Unclassifiable,0.0359694,-20.3445683,0.5790559000000001,390900.0,10.199776,-21.231222,0.0359694
588018253751582792,223.731,45.524057,7.5657695999999985,1.0875297,1.4846754,1.0888868,0.52447994,3,15893.0,Low S/N Liner,0.0366153,-20.300354,0.6909754,391752.0,10.266314999999999,-21.093037,0.0366153
588018253758071006,239.94408,37.037288,6.8574902,1.4158766,2.4963755,1.4311254,0.29800596,3,3695.0,Low S/N Liner,0.0311219,-20.8084793,0.7718543000000001,391939.0,10.522905999999999,-21.692079999999997,0.0311219
588018253758332949,240.49275,36.702045,13.024578,0.74413777,2.4035592999999995,0.79675348,0.70712328,4,5934.0,SF,0.030501599999999997,-20.5442944,0.869139,391943.0,10.507612,-21.331255,0.030501599999999997
588018253758332974,240.47162000000003,36.659498,11.407404,2.1359885,3.1580878,1.0402539000000002,0.772209,5,13018.0,Composite,0.0309901,-19.9733219,0.7143058000000001,391944.0,10.13756,-20.842445,0.0309901
588018253764362467,252.06896,27.008996000000003,19.970536,0.68496263,6.5551705,2.4616186,0.64759548,4,16713.0,Low S/N Liner,0.05370610000000002,-21.029644,0.7214873,392128.0,10.597949,-21.937572,0.05370610000000001
588018253765410834,253.85798,25.256212,8.4968422,2.0043302,2.3845321,1.4749021999999998,0.32181193,3,15393.0,Composite,0.047054,-20.8031349,0.5349185000000001,392198.0,10.400101,-21.69979,0.047054
588018254292910108,235.64298,40.24913400000001,4.3575129,0.094323463,1.2754498,0.80721785,0.41883952,3,37229.0,Composite,0.0302101,-19.1762562,0.6808805,392375.0,9.79227,-20.046892,0.0302101
588018254832861212,242.73686,35.986323,8.6284166,1.0973761999999998,1.9563609,0.55819556,0.53371671,5,12103.0,Composite,0.031111400000000008,-20.4810925,0.841024,238125.0,10.445344,-20.945572,0.031111400000000004
588023045865406830,134.70351000000002,17.582066,5.1448752,0.9618726,1.1635475,0.5650875,0.2258462,3,52663.0,SF,0.053146500000000006,-20.1905689,0.5307781,562160.0,10.090530000000001,-21.070625,0.053146500000000006
588023045867766014,140.00358,19.366727,9.0268071,1.5104959,2.5783049,1.0276658,0.50293013,4,35915.0,AGN non-Liner,0.0465501,-20.1738052,0.5979723000000001,543338.0,10.1071,-21.053137,0.0465501
588023045870977043,147.35716000000005,21.678449,4.4486831,0.94603562,0.73805403,0.06513057400000001,0.2328745,3,6395.0,low S/N SF,0.0245995,-19.8861866,0.4896613,543411.0,9.935578,-20.771881,0.0245995
588023045874319434,155.4743,23.671511,13.458746,1.2827448,3.1863468,0.43043953,0.43018965,5,5788.0,AGN non-Liner,0.0373081,-20.9139957,0.7606520999999999,543504.0,10.56269,-21.812979000000002,0.0373081
588023046395199596,119.0693,11.662165,13.132826,1.2960914,4.0069536,1.5370227,0.34166147,5,5313.0,Low S/N Liner,0.045644599999999994,-21.4218445,0.7942885999999999,543538.0,10.80451,-22.336115,0.045644599999999994
588023046940459118,137.30274,19.40761,9.2104181,0.49244368,2.2209423,0.82256514,0.48534797,5,3491.0,AGN non-Liner,0.0285003,-20.7366276,0.8727993000000001,544307.0,10.564061,-21.516796,0.0285003
588023046941311273,139.26723,20.093491,7.0594758,1.2549947,1.8924058,1.535937,0.56289259,3,20465.0,Unclassifiable,0.0289887,-19.4910126,0.9212621,544348.0,10.102433999999999,-20.37696,0.0289887
588023046942949494,143.01678,21.37333,6.4534307,1.8108074,1.6036081,0.65182502,0.49988949,6,34258.0,SF,0.0342907,-19.5271492,0.4608172,544398.0,9.753372,-20.385752,0.0342907
588023047472742588,126.90683,16.059142,16.816776,2.6521683,3.3935454,1.2186137,0.71133143,6,21741.0,SF,0.05518340000000002,-21.0020866,0.7091824000000001,531749.0,10.567680000000001,-21.810934,0.05518340000000001
588023047477657861,137.98089,20.006215,3.6609394,0.53040979,1.2860427,0.60306431,0.17534289,3,7826.0,Composite,0.027564099999999998,-20.0517731,0.7053292,544584.0,10.141668,-20.926052,0.027564099999999998
588023047481655441,147.22467,23.010766,7.507367200000001,3.4576303,2.6125975,1.5960989,0.5891568,3,17301.0,Composite,0.0285894,-19.5987129,0.7403518,544689.0,10.003222000000001,-20.465467,0.0285894
