  NAME                  SPEC             RA          DEC          Z          LOGF_5007   col1     col2      col3            col4            col5        col6         col7         col8        col9          col10       col11         col12       col13   Separation
  J110032.52+020657.8   52366-0508-190   165.13548   2.116069     0.03946    -14.61      58004    281813    165.135488932   2.116063401     0.0394164   14.044714    17.7200012   0.8548387   -21.3131485   0.783141    -21.3942032   0.8728722   1       0.037931881985637704  
  J113355.94+670107.1   51955-0492-273   173.48307   67.018642    0.039719   -15.02      45673    249544    173.48309249    67.018668263    0.0396783   14.6446056   17.7200012   0.925       -20.7125587   0.8648435   -20.8950081   0.8960325   1       0.0996912513888024    
  J105833.33+461604.8   53054-1436-372   164.63888   46.268011    0.039899   -13.80      287737   1171567   164.638923868   46.268025461    0.0398246   14.1440201   17.7200012   0.8909091   -21.2335644   0.7690493   -21.4522247   0.834643    1       0.12094853683852212   
  J081252.47+383823.9   52254-0759-102   123.21864   38.639966    0.040241   -14.29      109850   469134    123.21863349    38.639959873    0.0402869   16.1641808   17.7200012   0.8731343   -19.2470798   0.7370627   -19.1998901   0.7642081   1       0.02866377176170871   
  J082449.95+293644.2   52672-1207-512   126.20811   29.612269    0.040449   -14.84      252375   1036531   126.208155688   29.612272088    0.0404276   16.9361134   17.7200012   0.8847737   -18.6245441   0.3917353   -18.4708881   0.3973372   1       0.14342581675175375   
  J134210.11+564210.3   52791-1322-419   205.54213   56.702854    0.040575   -13.98      300206   1201577   205.542115563   56.702936177    0.0404522   16.1368427   17.7200012   0.9529703   -19.3196087   0.3655406   -19.4193306   0.3719359   1       0.2972099254022851    
  J013402.53-094627.0   52145-0663-306   23.510558   -9.774157    0.040811   -14.64      69475    318680    23.510583184    -9.774168926    0.0407741   14.467742    17.7200012   0.964       -21.0870018   0.5632256   -20.9950581   0.655362    1       0.09912654669540044   
  J032235.86-010307.7   51929-0413-006   50.649406   -1.05215     0.040889   -14.30      414327   1667812   50.649368704    -1.052141016    0.0409112   15.3793974   17.6200008   1.0         -20.1614399   0.7115433   -20.1175632   0.686557    1       0.13808404619332165   
  J161156.32+521116.9   52051-0623-405   242.98465   52.188021    0.040981   -14.04      119507   501993    242.984623335   52.188109663    0.0410375   15.535264    17.7200012   0.8098592   -20.0134525   0.7518719   -19.9688549   0.7737911   1       0.3245669065160906    
  J095437.23+063719.5   52734-1235-070   148.65513   6.622091     0.041042   -14.47      211536   913352    148.655110726   6.622093822     0.0409946   14.5829048   17.7200012   0.8802589   -20.9499702   0.8789557   -21.0162621   0.8958853   1       0.06966818093479542   
  J213741.45+005317.0   52468-0989-572   324.42269   0.888056     0.041052   -14.78      416687   1691513   324.422684333   0.888055391     0.0409434   14.9208565   17.7200012   0.8445378   -20.5146008   0.872722    -20.6607895   0.9159597   1       0.020516227599747125  
  J160936.43+254459.7   52824-1393-216   242.40178   25.74991     0.041085   -13.86      407927   1445689   242.401775529   25.749894167    0.0411802   16.1492462   17.7200012   0.8676471   -19.3946743   0.8418003   -19.3632584   0.8576294   1       0.05881355826754629   
  J160656.04+371917.8   52761-1055-086   241.73349   37.321613    0.041087   -14.73      238524   985570    241.733477749   37.321617868    0.0411253   15.503974    17.7200012   0.8825911   -19.9645042   0.5913901   -19.9951324   0.6279807   1       0.039207717157810074  
  J080801.75+381935.3   52254-0759-308   122.00729   38.326482    0.041152   -14.15      112225   475572    122.007296459   38.326490938    0.0411652   16.0567169   17.7200012   0.9551282   -19.5101585   0.6957808   -19.5751114   0.6537123   1       0.03698770600223721   
  J081516.87+460431.0   51868-0441-278   123.8203    46.075269    0.041184   -13.62      27721    193981    123.820299142   46.0752431      0.041023    14.2306862   17.6200008   0.8776224   -21.3346863   0.5952114   -21.1538601   0.6503186   1       0.09326461780762214   
  J080629.81+241955.7   52705-1265-139   121.6242    24.332134    0.041411   -15.15      265269   1088520   121.6241885     24.33212693     0.0413487   15.7647448   17.7200012   0.9090909   -19.8313427   0.5103186   -19.8675785   0.6268538   1       0.04550597780688113   
  J101912.57+635802.7   51914-0488-161   154.80239   63.967421    0.041422   -13.65      38081    226221    154.802327001   63.967486961    0.041517    14.3697786   17.7200012   0.8948864   -21.2187099   0.5746956   -21.1386566   0.5789165   1       0.25747743708081444   
  J151607.34+034804.7   52022-0591-457   229.03058   3.801313     0.041643   -14.47      64553    306035    229.03056915    3.801328468     0.0417627   15.782692    17.7200012   0.8578199   -19.7096443   0.6840097   -19.9453468   0.6910822   1       0.06796892484486303   
  J095824.97+103402.5   52999-1307-386   149.60406   10.567354    0.041701   -14.74      270997   1118440   149.6040767     10.56734185     0.041728    16.6090469   17.7200012   0.8782609   -18.9690304   0.7544392   -18.9536076   0.8483685   1       0.07352578368559665   
  J004236.86-104921.9   52162-0655-058   10.65359    -10.822742   0.041905   -13.43      81598    355837    10.653562422    -10.822790489   0.0419947   15.4563446   17.7200012   0.8033175   -20.1601448   0.5571865   -20.1144695   0.5448459   1       0.19995119911712658   
  J111045.96+113641.6   53078-1604-182   167.69151   11.611546    0.042131   -14.16      308004   1219580   167.691513625   11.611537818    0.0421697   14.438118    17.7200012   0.9102564   -21.0829258   0.6518759   -21.2088718   0.7405505   1       0.032109376497320326  
  J210721.91+110359.1   52207-0727-633   316.8413    11.066418    0.042263   -14.56      84141    364246    316.841307285   11.066383604    0.0424723   16.4591045   17.7200012   0.9041916   -19.1614285   0.7774989   -19.1750622   0.7815749   1       0.1264722944323777    
  J155926.11+521235.3   52375-0620-507   239.8588    52.209801    0.04244    -14.65      35297    217071    239.858819157   52.209884507    0.0424066   15.6144152   17.7200012   0.8613861   -20.0001373   0.7675149   -19.9802799   0.7898157   1       0.30358097707893017   
  J155625.91+090318.6   53137-1726-634   239.10794   9.055176     0.042569   -13.98      398321   1423752   239.107944039   9.055178995     0.0424903   14.3145123   17.7200012   0.925       -21.3119774   0.6807638   -21.1511154   0.661492    1       0.017956551864128954  
  J020615.99-001729.2   51812-0404-141   31.566635   -0.291443    0.042634   -13.56      426992   1750713   31.566601775    -0.291452239    0.0429575   13.5562668   17.6200008   1.0         -22.0977345   0.6151317   -21.9970169   0.7620529   1       0.12414683297352984   
  J144629.98+500130.6   52733-1047-614   221.62491   50.025165    0.042716   -15.21      237789   983450    221.624980953   50.02520266     0.0426532   15.1586943   17.7200012   0.8947368   -20.4674644   0.8487304   -20.5539875   0.8029407   1       0.2128619980461303    
  J111559.27+043955.2   52326-0835-157   168.99695   4.665328     0.042795   -15.21      105667   458337    168.996994946   4.665311146     0.042724    15.367157    17.7200012   0.8964578   -20.2358608   0.8713909   -20.3132687   1.013227    1       0.17230564796612158   
  J142817.99+571018.5   52441-0790-287   217.07495   57.171803    0.042883   -13.21      138656   551049    217.074947291   57.171851404    0.0427973   14.4633694   17.7200012   1.0         -21.0916481   0.5225313   -21.0691643   0.595722    1       0.17433458674702548   
  J102841.98+490418.7   52338-0874-513   157.17492   49.07186     0.042935   -13.98      188863   848070    157.174922491   49.071844386    0.0429359   14.5632219   17.7200012   0.9080459   -21.081646    0.7603043   -21.0399551   0.7612084   1       0.056516565219731925  
  J103438.60+393828.3   53002-1430-485   158.66082   39.641193    0.043081   -13.68      282279   1158132   158.660839835   39.641187072    0.0430727   15.0395689   17.7200012   0.9871795   -20.6452904   0.4659511   -20.6442204   0.4472037   1       0.058982612202461655  
  J121423.17+434641.0   53120-1450-515   183.59656   43.778064    0.043138   -15.05      317925   1240626   183.596555043   43.778059486    0.0431327   17.025425    17.7200012   0.974359    -18.5442734   0.5965991   -18.497303    0.575109    1       0.020738625387614885  
  J160051.41+462853.1   52354-0813-230   240.21422   46.48142     0.043304   -15.42      139414   552729    240.21423141    46.481430754    0.043196    16.1188316   17.7200012   0.9772727   -19.4285202   0.8864645   -19.5508633   0.9175886   1       0.047945993519317165  
  J082912.68+500652.4   51873-0443-514   127.30282   50.114544    0.043359   -13.79      34685    215849    127.302775173   50.114632666    0.0432063   17.1396427   17.6200008   1.0         -18.547472    0.3987751   -18.4605141   0.3511982   1       0.33555328764340525   
  J160445.01+444316.9   52753-1169-070   241.18753   44.721353    0.04336    -14.37      250124   1017551   241.187525084   44.721363028    0.0434232   15.2859898   17.7200012   0.8784195   -20.2967491   0.6520075   -20.5602551   0.7721495   1       0.03822817607774551   
  J160505.16+452634.8   52753-1169-629   241.2715    45.443013    0.043399   -14.69      248827   1013421   241.271448671   45.442992389    0.0433422   14.4040861   17.7200012   0.8784195   -21.1670094   0.6323698   -21.2311974   0.8192518   1       0.1493794566927123    
  J110654.46+061213.0   52723-1004-293   166.72692   6.203624     0.043464   -14.88      215880   924287    166.726906279   6.203626766     0.0433567   16.0953636   17.7200012   0.9674796   -19.5724697   0.8020079   -19.4132519   0.7852384   1       0.05010575807816737   
  J163159.59+243740.3   53177-1572-457   247.9983    24.627852    0.043474   -14.00      408477   1447161   247.998305966   24.627844431    0.0433457   16.9523754   17.7200012   0.9623431   -18.7285919   0.5922979   -18.6928806   0.6116536   1       0.03352098556276695   
  J145448.62+003828.8   51994-0309-481   223.7026    0.641333     0.043485   -13.21      14370    81205     223.702588291   0.641335509     0.0435575   15.1692619   17.6000004   0.9452055   -20.5023098   0.7614943   -20.4871387   0.7332388   1       0.04310668691519716   
  J113249.27+101747.2   52781-1223-628   173.2053    10.296445    0.043669   -13.90      225597   946794    173.205322671   10.296461335    0.0436911   14.9665804   17.7200012   0.8736842   -20.6945686   0.9149699   -20.6868515   0.9517073   1       0.09953109940362953   
  J102402.60+062943.9   52750-0998-192   156.01083   6.495525     0.044014   -14.23      217612   928046    156.010807315   6.495529751     0.0437938   15.4518814   17.7200012   0.8778281   -20.1678982   0.4822642   -20.3589554   0.4884097   1       0.08292477578803206   
  J091102.33+550023.0   51908-0450-108   137.75972   55.006382    0.044345   -14.94      27482    193042    137.759689485   55.006475815    0.0443493   16.7592621   17.6200008   0.8973384   -18.9499397   0.827678    -19.0509472   0.8965123   1       0.3435596023491368    
  J144052.61-023506.3   52411-0920-289   220.21919   -2.585081    0.044348   -14.45      147865   574350    220.219207073   -2.585084877    0.044431    15.6011162   17.7200012   0.9855072   -20.0482121   0.5030549   -20.043766    0.4595731   1       0.06296661336510499   
  J160558.12+440319.5   52756-1170-398   241.49218   44.055427    0.044438   -14.21      247183   1009082   241.492156531   44.055434736    0.0440169   15.0743437   17.7200012   0.8575668   -20.6299877   0.723504    -20.5863304   0.7946901   1       0.06680123105822391   
  J030417.78+002827.4   51817-0411-513   46.074085   0.474268     0.044501   -14.17      251371   1032491   46.074088423    0.474235905     0.0444306   15.0741854   17.6200008   1.0         -20.6745586   0.5148154   -20.6016216   0.5775024   1       0.1161972235480967    
  J084137.88+545506.6   51899-0446-420   130.40782   54.918507    0.044619   -14.13      43966    244962    130.407766993   54.918559705    0.044562    15.1430216   17.6200008   0.8672199   -20.5825081   0.7885389   -20.5755177   0.7942457   1       0.21915544960622363   
  J112242.74+414355.5   53084-1440-512   170.67809   41.73208     0.04466    -15.02      334664   1275710   170.678123778   41.732085668    0.0445105   17.6886559   17.7200012   0.9328358   -17.9249859   0.7814925   -17.9209538   0.6927074   1       0.0930122645072148    
  J102531.28+514034.9   52707-1008-558   156.38035   51.676354    0.044884   -13.90      177418   819542    156.380266295   51.67646463     0.0445856   15.528636    17.7200012   0.9578947   -20.2519989   0.2080587   -20.2367573   0.3101019   1       0.43992519976813277   
  J082620.82+055727.8   52962-1296-012   126.58674   5.957732     0.044945   -14.57      254088   1042312   126.586747236   5.957737093     0.0448134   15.5227985   17.7200012   0.8754579   -20.2129631   0.8339574   -20.2605247   0.8317907   1       0.03174013149680749   
  J143552.31+341345.5   53172-1645-139   218.96797   34.229308    0.044968   -15.00      404700   1438382   218.967982461   34.229310569    0.0448505   17.4301739   17.7200012   0.8937008   -18.2137108   0.7167988   -18.144495    0.6958752   1       0.03822527121445464   
  J160154.01+315331.4   52826-1405-331   240.47506   31.892042    0.044968   -14.11      386126   1395621   240.47507229    31.892048991    0.0449613   14.7866955   17.7200012   0.9827586   -20.8364868   0.76311     -20.9486427   0.8885525   1       0.04521668395078237   
  J161051.81+485439.2   52054-0622-478   242.71588   48.910902    0.04506    -13.26      131668   531199    242.715883301   48.910950922    0.0450913   15.5542765   17.7200012   0.8591954   -20.2145939   0.6347829   -20.2108727   0.600794    1       0.17629229428768048   
  J091256.44+380538.1   52707-0937-006   138.23518   38.093914    0.045348   -13.99      202184   887963    138.23516542    38.09389596     0.0454184   15.9017611   17.7200012   0.952381    -19.8681316   0.6998597   -19.882576    0.6929609   1       0.07696805493199751   
  J000805.62+145023.4   52251-0751-160   2.023437    14.839836    0.04542    -14.19      79649    350102    2.023439321     14.839820135    0.0455906   15.2382889   17.7200012   0.9440994   -20.5424061   0.7314014   -20.5521927   0.757122    1       0.05768227952563441   
  J204745.25-052515.7   52145-0635-469   311.93856   -5.421022    0.045648   -14.58      77104    341908    311.938549163   -5.421016506    0.0456671   15.3852844   17.7200012   0.76        -20.2942982   0.7416856   -20.2432137   0.7650411   1       0.043584749473676604  
  J232721.96+152437.3   52238-0746-409   351.84151   15.410362    0.045717   -13.55      80641    352970    351.841520093   15.410373239    0.0459674   14.1621485   17.7200012   0.8825758   -21.616621    0.9230384   -21.5225239   0.9301032   1       0.053516702735451775  
  J150745.00+512710.3   52703-1165-231   226.9375    51.452851    0.045758   -13.47      245487   1004635   226.937480563   51.452894371    0.0459164   14.4157543   17.7200012   0.8702929   -21.3664112   0.8334822   -21.33634     0.8673396   1       0.16211004472721535   
  J091101.33+571246.9   51907-0484-121   137.75554   57.213017    0.045821   -14.29      43998    245161    137.755548963   57.213090548    0.0459894   16.1179237   17.7200012   0.8962963   -19.6674881   0.8521935   -19.7417564   0.8836056   1       0.2653487172049911    
  J083202.16+461425.7   51981-0549-183   128.009     46.240482    0.045906   -14.34      97442    437020    128.008997331   46.240493431    0.0456671   15.4210043   17.7200012   0.9734513   -20.3653545   0.7342431   -20.3861465   0.7740056   1       0.04168472945091533   
